X,Y,Z,A11,A21,A31,A12,A22,A32,A13,A23,A33,ResVort,ResStrain,Shear
5.4057350000000E+00,-5.8023200000000E-01,-1.6716200000000E-01,3.9748100000000E-02,5.8886200000000E-02,-3.8042700000000E-02,-3.5385200000000E-01,3.8477200000000E-02,2.1078700000000E-01,-1.5642400000000E-01,7.0578500000000E-02,-7.7614500000000E-02,9.2638395726680E-02,8.9881919324400E-02,4.4320514798160E-01
5.4726250000000E+00,-5.8023200000000E-01,-1.6716200000000E-01,3.1566800000000E-02,5.3771900000000E-02,-4.1442300000000E-02,-3.4094000000000E-01,5.2777300000000E-02,1.8468400000000E-01,-1.5079000000000E-01,6.2943800000000E-02,-8.3800800000000E-02,8.7424449622630E-02,8.8130131363870E-02,4.2077454924580E-01
5.0043950000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,9.0017200000000E-02,4.6017500000000E-02,1.6458700000000E-02,-5.0855800000000E-01,-8.3962900000000E-02,3.8488400000000E-01,-2.1121100000000E-01,8.0681500000000E-02,-5.2896000000000E-03,1.6311971470710E-02,9.7058780491350E-02,6.8247300386430E-01
5.0712850000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,8.6601100000000E-02,5.6372700000000E-02,1.2344900000000E-03,-4.8053100000000E-01,-6.2935700000000E-02,3.6783000000000E-01,-2.0159100000000E-01,8.9211700000000E-02,-2.2911100000000E-02,2.4572387337680E-02,1.1114248633380E-01,6.4576709270480E-01
5.1381750000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,8.0823000000000E-02,6.4008000000000E-02,-1.3067000000000E-02,-4.5495100000000E-01,-3.9983600000000E-02,3.4534100000000E-01,-1.9362100000000E-01,9.3543200000000E-02,-4.0085700000000E-02,3.1632922589780E-02,1.2602238357070E-01,6.0795032978060E-01
5.2050650000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,7.3168600000000E-02,6.8522000000000E-02,-2.5702300000000E-02,-4.3210600000000E-01,-1.6528800000000E-02,3.1855600000000E-01,-1.8689500000000E-01,9.3802300000000E-02,-5.5902100000000E-02,3.7871252745390E-02,1.4161156117920E-01,5.6968575716020E-01
5.2719550000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,6.4243500000000E-02,6.9832600000000E-02,-3.6111200000000E-02,-4.1208100000000E-01,6.1165500000000E-03,2.8883600000000E-01,-1.8089300000000E-01,9.0451300000000E-02,-6.9682100000000E-02,1.1457622051240E-01,1.0714495927100E-01,5.3360456228260E-01
5.3388450000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,5.4791400000000E-02,6.8142500000000E-02,-4.3968100000000E-02,-3.9482200000000E-01,2.6878200000000E-02,2.5760000000000E-01,-1.7518000000000E-01,8.4204400000000E-02,-8.1018200000000E-02,1.0706798732280E-01,1.0385315865280E-01,5.0461530685420E-01
5.4057350000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,4.5335600000000E-02,6.3889200000000E-02,-4.9208000000000E-02,-3.8003200000000E-01,4.4999700000000E-02,2.2620100000000E-01,-1.6939000000000E-01,7.5894400000000E-02,-8.9772900000000E-02,1.0040246695280E-01,1.0093569010500E-01,4.7793117165570E-01
5.4726250000000E+00,-5.5603775000000E-01,-1.6019175000000E-01,3.6481500000000E-02,5.7642000000000E-02,-5.1972600000000E-02,-3.6739400000000E-01,6.0053300000000E-02,1.9579600000000E-01,-1.6329500000000E-01,6.6362900000000E-02,-9.6025600000000E-02,9.3633875250820E-02,9.9422127008440E-02,4.5377704501150E-01
5.0043950000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,1.0100200000000E-01,5.4672200000000E-02,8.6754400000000E-03,-5.2963800000000E-01,-9.2708300000000E-02,4.2673700000000E-01,-2.2336400000000E-01,9.5407300000000E-02,-7.5406700000000E-03,1.5458513982590E-02,1.0668740421530E-01,7.2932237386700E-01
5.0712850000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,9.6621300000000E-02,6.5398800000000E-02,-8.5932100000000E-03,-5.0266100000000E-01,-6.6889800000000E-02,4.0347500000000E-01,-2.1301100000000E-01,1.0382700000000E-01,-2.8981400000000E-02,2.2175692021850E-02,1.2320137023930E-01,6.8916195631030E-01
5.1381750000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,8.9781700000000E-02,7.2882800000000E-02,-2.4453200000000E-02,-4.7804400000000E-01,-3.9790200000000E-02,3.7473000000000E-01,-2.0458200000000E-01,1.0720700000000E-01,-4.9266100000000E-02,3.5022854804990E-02,1.3899387419220E-01,6.4786642789840E-01
5.2050650000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,8.1077100000000E-02,7.6790000000000E-02,-3.8091300000000E-02,-4.5603200000000E-01,-1.2974400000000E-02,3.4188500000000E-01,-1.9756800000000E-01,1.0585100000000E-01,-6.7400500000000E-02,4.0395922958850E-02,1.5685206651690E-01,6.0620623826980E-01
5.2719550000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,7.1146700000000E-02,7.7138200000000E-02,-4.8925100000000E-02,-4.3667900000000E-01,1.2184600000000E-02,3.0651300000000E-01,-1.9136200000000E-01,1.0044200000000E-01,-8.2700700000000E-02,1.1997815221550E-01,1.1843649297950E-01,5.6861102581020E-01
5.3388450000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,6.0801300000000E-02,7.4267100000000E-02,-5.6678100000000E-02,-4.1989700000000E-01,3.4630200000000E-02,2.7019900000000E-01,-1.8545800000000E-01,9.1915800000000E-02,-9.4832100000000E-02,1.1190085113050E-01,1.1417698115110E-01,5.3779470920560E-01
5.4057350000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,5.0598000000000E-02,6.8740500000000E-02,-6.1364200000000E-02,-4.0540500000000E-01,5.3691400000000E-02,2.3440800000000E-01,-1.7947900000000E-01,8.1305700000000E-02,-1.0376700000000E-01,1.0521569848060E-01,1.1036047339440E-01,5.0948524475100E-01
5.4726250000000E+00,-5.3299550000000E-01,-1.5355325000000E-01,4.1119700000000E-02,6.1233700000000E-02,-6.3239600000000E-02,-3.9294000000000E-01,6.9070600000000E-02,2.0033600000000E-01,-1.7318200000000E-01,6.9610600000000E-02,-1.0972700000000E-01,9.8481774330140E-02,1.0831418633460E-01,4.8393571376800E-01
5.0043950000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,1.1106300000000E-01,6.4582600000000E-02,-1.1657200000000E-03,-5.5045500000000E-01,-9.6950200000000E-02,4.5646800000000E-01,-2.3091200000000E-01,1.1290700000000E-01,-1.3393000000000E-02,1.2469138018790E-02,1.1874201148750E-01,7.6763463020320E-01
5.0712850000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,1.0576700000000E-01,7.5362600000000E-02,-2.0321000000000E-02,-5.2514200000000E-01,-6.6509000000000E-02,4.2703000000000E-01,-2.2000000000000E-01,1.2066400000000E-01,-3.8559800000000E-02,2.4692399427290E-02,1.3592456281190E-01,7.2470182180400E-01
5.1381750000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,9.7996700000000E-02,8.2365400000000E-02,-3.7522400000000E-02,-5.0187600000000E-01,-3.5609500000000E-02,3.9234200000000E-01,-2.1130700000000E-01,1.2251800000000E-01,-6.1706800000000E-02,3.0875163152810E-02,1.5504087507720E-01,6.8070054054260E-01
5.2050650000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,8.8354000000000E-02,8.5351800000000E-02,-5.1896000000000E-02,-4.8078600000000E-01,-5.9039200000000E-03,3.5398300000000E-01,-2.0417700000000E-01,1.1899700000000E-01,-8.1800700000000E-02,4.9821339547630E-02,1.7143696546550E-01,6.3635337352750E-01
5.2719550000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,7.7563900000000E-02,8.4469300000000E-02,-6.2870400000000E-02,-4.6198500000000E-01,2.1224700000000E-02,3.1369200000000E-01,-1.9798100000000E-01,1.1103700000000E-01,-9.8199900000000E-02,1.2279048562050E-01,1.2385983020070E-01,6.0011446475980E-01
5.3388450000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,6.6422500000000E-02,8.0203700000000E-02,-7.0231700000000E-02,-4.4547500000000E-01,4.4794000000000E-02,2.7317200000000E-01,-1.9218300000000E-01,9.9819400000000E-02,-1.1067900000000E-01,1.1371124535800E-01,1.2014071643350E-01,5.6801277399060E-01
5.4057350000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,5.5583800000000E-02,7.3253100000000E-02,-7.4097400000000E-02,-4.3102800000000E-01,6.4260000000000E-02,2.3392500000000E-01,-1.8631400000000E-01,8.6590900000000E-02,-1.1936000000000E-01,1.0753698647020E-01,1.1601938307290E-01,5.3852981328960E-01
5.4726250000000E+00,-5.1105025000000E-01,-1.4723100000000E-01,4.5563600000000E-02,6.4401300000000E-02,-7.4849400000000E-02,-4.1838000000000E-01,7.9476300000000E-02,1.9714400000000E-01,-1.8007900000000E-01,7.2505200000000E-02,-1.2463000000000E-01,1.0091232508420E-01,1.1446820199490E-01,5.1184165477750E-01
5.0043950000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,1.2007000000000E-01,7.5482800000000E-02,-1.2799700000000E-02,-5.7347600000000E-01,-9.6171500000000E-02,4.7097200000000E-01,-2.3371200000000E-01,1.3287300000000E-01,-2.3243800000000E-02,1.2050768360500E-02,1.3143526017670E-01,7.9725337028500E-01
5.0712850000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,1.1403100000000E-01,8.5967700000000E-02,-3.3597300000000E-02,-5.4997500000000E-01,-6.1610500000000E-02,4.3583100000000E-01,-2.2233700000000E-01,1.3933900000000E-01,-5.1790100000000E-02,2.6090309023860E-02,1.4994241297250E-01,7.5240099430080E-01
5.1381750000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,1.0548300000000E-01,9.2155000000000E-02,-5.1848200000000E-02,-5.2789600000000E-01,-2.7532200000000E-02,3.9593500000000E-01,-2.1347400000000E-01,1.3906200000000E-01,-7.7346000000000E-02,4.2868506163360E-02,1.6857875883580E-01,7.0649802684780E-01
5.2050650000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,9.5089000000000E-02,9.3923300000000E-02,-6.6646700000000E-02,-5.0749800000000E-01,4.3726000000000E-03,3.5302800000000E-01,-2.0644000000000E-01,1.3282900000000E-01,-9.8881700000000E-02,1.2791211903100E-01,1.3209198415280E-01,6.6387963294980E-01
5.2719550000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,8.3577500000000E-02,9.1574200000000E-02,-7.7453300000000E-02,-4.8890600000000E-01,3.2787000000000E-02,3.0894400000000E-01,-2.0049300000000E-01,1.2186300000000E-01,-1.1584600000000E-01,1.2052210420370E-01,1.2431152164940E-01,6.2881630659100E-01
5.3388450000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,7.1800700000000E-02,8.5743800000000E-02,-8.4137800000000E-02,-4.7217600000000E-01,5.6850400000000E-02,2.6543000000000E-01,-1.9502400000000E-01,1.0760500000000E-01,-1.2815800000000E-01,1.1196129024030E-01,1.2091457098720E-01,5.9590578079220E-01
5.4057350000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,6.0393900000000E-02,7.7264500000000E-02,-8.6941600000000E-02,-4.5730000000000E-01,7.6162000000000E-02,2.2396500000000E-01,-1.8954900000000E-01,9.1501800000000E-02,-1.3612200000000E-01,1.0723581910130E-01,1.1699345707890E-01,5.6560051441190E-01
5.4726250000000E+00,-4.9015000000000E-01,-1.4120975000000E-01,4.9902800000000E-02,6.7026100000000E-02,-8.6376100000000E-02,-4.4408400000000E-01,9.0757600000000E-02,1.8567200000000E-01,-1.8371100000000E-01,7.4860000000000E-02,-1.4030400000000E-01,1.0178784281020E-01,1.1629193276170E-01,5.3807026147840E-01
5.0043950000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,1.2803900000000E-01,8.7026900000000E-02,-2.5849200000000E-02,-5.9944800000000E-01,-9.0374000000000E-02,4.6825300000000E-01,-2.3169200000000E-01,1.5476800000000E-01,-3.7095900000000E-02,1.7792580649260E-02,1.4420469105240E-01,8.1810814142230E-01
5.0712850000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,1.2149400000000E-01,9.6868000000000E-02,-4.7962700000000E-02,-5.7769400000000E-01,-5.2474100000000E-02,4.2828200000000E-01,-2.1993000000000E-01,1.5929700000000E-01,-6.8449800000000E-02,3.4312650561330E-02,1.6382658481600E-01,7.7250736951830E-01
5.1381750000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,1.1237900000000E-01,1.0192600000000E-01,-6.6918100000000E-02,-5.5651200000000E-01,-1.6051900000000E-02,3.8429800000000E-01,-2.1101000000000E-01,1.5630500000000E-01,-9.5788900000000E-02,1.3103604316710E-01,1.3332712650300E-01,7.2686284780500E-01
5.2050650000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,1.0142400000000E-01,1.0222200000000E-01,-8.1804800000000E-02,-5.3634100000000E-01,1.7245700000000E-02,3.3815200000000E-01,-2.0421000000000E-01,1.4687500000000E-01,-1.1813400000000E-01,1.2120506167410E-01,1.2477550655600E-01,6.9043761491780E-01
5.2719550000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,8.9359400000000E-02,9.8220600000000E-02,-9.2136300000000E-02,-5.1744700000000E-01,4.6206800000000E-02,2.9170400000000E-01,-1.9873800000000E-01,1.3252700000000E-01,-1.3506500000000E-01,1.1292999237780E-01,1.1914556473490E-01,6.5532666444780E-01
5.3388450000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,7.7051900000000E-02,9.0710100000000E-02,-9.7888300000000E-02,-4.9998300000000E-01,7.0106300000000E-02,2.4666200000000E-01,-1.9389100000000E-01,1.1495200000000E-01,-1.4668000000000E-01,1.0790239274500E-01,1.1496373265980E-01,6.2205350399020E-01
5.4057350000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,6.5136800000000E-02,8.0652200000000E-02,-9.9428200000000E-02,-4.8420800000000E-01,8.8734900000000E-02,2.0440500000000E-01,-1.8912800000000E-01,9.5805400000000E-02,-1.5347600000000E-01,1.0346143692730E-01,1.1397740244870E-01,5.9123098850250E-01
5.4726250000000E+00,-4.7024550000000E-01,-1.3547525000000E-01,5.4253300000000E-02,6.9025600000000E-02,-9.7401700000000E-02,-4.6996700000000E-01,1.0229600000000E-01,1.6595000000000E-01,-1.8404100000000E-01,7.6513400000000E-02,-1.5620600000000E-01,9.9595434963700E-02,1.1515426635740E-01,5.6303983926770E-01
5.0043950000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,1.3513600000000E-01,9.8834300000000E-02,-3.9855700000000E-02,-6.2803700000000E-01,-8.0056400000000E-02,4.4772400000000E-01,-2.2498400000000E-01,1.7791800000000E-01,-5.4619100000000E-02,2.6051986962560E-02,1.5628473460670E-01,8.3130437135700E-01
5.0712850000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,1.2828500000000E-01,1.0770600000000E-01,-6.2898800000000E-02,-6.0757200000000E-01,-3.9781200000000E-02,4.0405200000000E-01,-2.1282900000000E-01,1.7988800000000E-01,-8.8043100000000E-02,4.0342651307580E-02,1.7798852920530E-01,7.8619223833080E-01
5.1381750000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,1.1885600000000E-01,1.1137000000000E-01,-8.2188700000000E-02,-5.8691500000000E-01,-1.9592200000000E-03,3.5738200000000E-01,-2.0397300000000E-01,1.7366700000000E-01,-1.1642700000000E-01,1.1787801235910E-01,1.1907553672790E-01,7.5015079975130E-01
5.2050650000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,1.0750100000000E-01,1.0999500000000E-01,-9.6823100000000E-02,-5.6648400000000E-01,3.1870400000000E-02,3.0952800000000E-01,-1.9756400000000E-01,1.6064600000000E-01,-1.3889100000000E-01,1.0889563709500E-01,1.1092472821470E-01,7.1464979648590E-01
5.2719550000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,9.5029200000000E-02,1.0421600000000E-01,-1.0639600000000E-01,-5.4678900000000E-01,6.0626100000000E-02,2.6230900000000E-01,-1.9278200000000E-01,1.4263200000000E-01,-1.5518300000000E-01,1.0314994305370E-01,1.0607896000150E-01,6.7997741699220E-01
5.3388450000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,8.2265700000000E-02,9.4970500000000E-02,-1.1099600000000E-01,-5.2827200000000E-01,8.3774100000000E-02,2.1730500000000E-01,-1.8888300000000E-01,1.2157000000000E-01,-1.6559700000000E-01,1.0007445514200E-01,1.0441651195290E-01,6.4682203531270E-01
5.4057350000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,6.9946900000000E-02,8.3333100000000E-02,-1.1112500000000E-01,-5.1105700000000E-01,1.0126100000000E-01,1.7575900000000E-01,-1.8510700000000E-01,9.9292000000000E-02,-1.7082700000000E-01,9.7553052008150E-02,1.0647915303710E-01,6.1559808254240E-01
5.4726250000000E+00,-4.5128850000000E-01,-1.3001375000000E-01,5.8667200000000E-02,7.0364000000000E-02,-1.0755700000000E-01,-4.9538700000000E-01,1.1345100000000E-01,1.3850700000000E-01,-1.8103700000000E-01,7.7331400000000E-02,-1.7180700000000E-01,9.6004985272880E-02,1.1019544303420E-01,5.8680254220960E-01
5.0043950000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,1.4150800000000E-01,1.1052800000000E-01,-5.4300700000000E-02,-6.5768700000000E-01,-6.5938000000000E-02,4.1004000000000E-01,-2.1389100000000E-01,2.0160200000000E-01,-7.5146600000000E-02,3.5708054900170E-02,1.6746857762340E-01,8.3841592073440E-01
5.0712850000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,1.3459800000000E-01,1.1815500000000E-01,-7.7886100000000E-02,-6.3812900000000E-01,-2.4333100000000E-02,3.6410000000000E-01,-2.0142900000000E-01,2.0047800000000E-01,-1.0978400000000E-01,1.1087997257710E-01,1.0835514217620E-01,8.0454671382900E-01
5.1381750000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,1.2502200000000E-01,1.2021400000000E-01,-9.7136300000000E-02,-6.1751600000000E-01,1.3927400000000E-02,3.1627800000000E-01,-1.9267500000000E-01,1.9061500000000E-01,-1.3841900000000E-01,1.0012385994200E-01,9.6818715333940E-02,7.7090078592300E-01
5.2050650000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,1.1344400000000E-01,1.1704100000000E-01,-1.1119200000000E-01,-5.9651600000000E-01,4.7442700000000E-02,2.6832900000000E-01,-1.8684200000000E-01,1.7371800000000E-01,-1.6031000000000E-01,9.3266598880290E-02,8.9979723095890E-02,7.3688977956770E-01
5.2719550000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,1.0065000000000E-01,1.0942300000000E-01,-1.1976100000000E-01,-5.7575600000000E-01,7.5319000000000E-02,2.2196800000000E-01,-1.8298300000000E-01,1.5187300000000E-01,-1.7539900000000E-01,9.0017922222610E-02,8.7802417576310E-02,7.0312500000000E-01
5.3388450000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,8.7520600000000E-02,9.8441800000000E-02,-1.2304600000000E-01,-5.5583800000000E-01,9.7183300000000E-02,1.7856000000000E-01,-1.8024000000000E-01,1.2724900000000E-01,-1.8417300000000E-01,8.9520685374740E-02,8.9809782803060E-02,6.7029380798340E-01
5.4057350000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,7.4839300000000E-02,8.5275100000000E-02,-1.2167300000000E-01,-5.3719200000000E-01,1.1316600000000E-01,1.3915400000000E-01,-1.7781300000000E-01,1.0184000000000E-01,-1.8752500000000E-01,9.0872645378110E-02,9.4473779201510E-02,6.3905715942380E-01
5.4726250000000E+00,-4.3323400000000E-01,-1.2481250000000E-01,6.3178400000000E-02,7.1038300000000E-02,-1.1654200000000E-01,-5.1997300000000E-01,1.2374700000000E-01,1.0438700000000E-01,-1.7511300000000E-01,7.7256100000000E-02,-1.8654600000000E-01,9.1408662498000E-02,1.0217645764350E-01,6.0978585481640E-01
5.0043950000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,1.4732400000000E-01,1.2177500000000E-01,-6.8758400000000E-02,-6.8613100000000E-01,-4.9463400000000E-02,3.5700500000000E-01,-1.9891300000000E-01,2.2497300000000E-01,-9.7786500000000E-02,1.0114437341690E-01,9.4527229666710E-02,8.5000705718990E-01
5.0712850000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,1.4052900000000E-01,1.2793700000000E-01,-9.2435700000000E-02,-6.6717400000000E-01,-7.5647700000000E-03,3.1012200000000E-01,-1.8618600000000E-01,2.2032100000000E-01,-1.3279600000000E-01,8.8289737701420E-02,7.7665142714980E-02,8.2038348913190E-01
5.1381750000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,1.3095000000000E-01,1.2825000000000E-01,-1.1127300000000E-01,-6.4644900000000E-01,3.0236400000000E-02,2.6267700000000E-01,-1.7768400000000E-01,2.0653000000000E-01,-1.6092200000000E-01,8.0424912273880E-02,6.6273175179960E-02,7.8933471441270E-01
5.2050650000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,1.1925900000000E-01,1.2321000000000E-01,-1.2448500000000E-01,-6.2481200000000E-01,6.2714200000000E-02,2.1623800000000E-01,-1.7260600000000E-01,1.8560000000000E-01,-1.8161100000000E-01,7.6550096273420E-02,6.2203045934440E-02,7.5728166103360E-01
5.2719550000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,1.0624500000000E-01,1.1375500000000E-01,-1.3185200000000E-01,-6.0294400000000E-01,8.9156000000000E-02,1.7224900000000E-01,-1.6988000000000E-01,1.5987300000000E-01,-1.9500900000000E-01,7.6857313513760E-02,6.3452169299130E-02,7.2476691007610E-01
5.3388450000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,9.2820300000000E-02,1.0109100000000E-01,-1.3371100000000E-01,-5.8162700000000E-01,1.0937200000000E-01,1.3188500000000E-01,-1.6855300000000E-01,1.3172300000000E-01,-2.0179500000000E-01,7.9034075140950E-02,7.0511721074580E-02,6.9254851341250E-01
5.4057350000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,7.9757800000000E-02,8.6479300000000E-02,-1.3081000000000E-01,-5.6150000000000E-01,1.2360500000000E-01,9.5923600000000E-02,-1.6770300000000E-01,1.0326500000000E-01,-2.0304100000000E-01,8.2470647990700E-02,8.0575905740260E-02,6.6138696670530E-01
5.4726250000000E+00,-4.1603950000000E-01,-1.1985907500000E-01,6.7768000000000E-02,7.1081300000000E-02,-1.2414400000000E-01,-5.4275800000000E-01,1.3248200000000E-01,6.4789500000000E-02,-1.6664700000000E-01,7.6179200000000E-02,-1.9997800000000E-01,8.5663720965390E-02,9.2544712126260E-02,6.3170808553700E-01
5.0043950000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,1.5259000000000E-01,1.3210900000000E-01,-8.2482400000000E-02,-7.1076000000000E-01,-3.0453400000000E-02,2.9298700000000E-01,-1.8049400000000E-01,2.4772700000000E-01,-1.2107100000000E-01,7.6493062078950E-02,5.5935837328430E-02,8.5971701145170E-01
5.0712850000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,1.4602300000000E-01,1.3669500000000E-01,-1.0588300000000E-01,-6.9216800000000E-01,1.0919700000000E-02,2.4671500000000E-01,-1.6757000000000E-01,2.3928600000000E-01,-1.5554800000000E-01,6.5097190439700E-02,4.0419008582830E-02,8.3364552259450E-01
5.1381750000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,1.3656000000000E-01,1.3523200000000E-01,-1.2400700000000E-01,-6.7145800000000E-01,4.7565200000000E-02,2.0100500000000E-01,-1.5945400000000E-01,2.2144000000000E-01,-1.8247300000000E-01,6.0280639678240E-02,3.0890120193360E-02,8.0560851097110E-01
5.2050650000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,1.2483900000000E-01,1.2836000000000E-01,-1.3615700000000E-01,-6.4920100000000E-01,7.8446400000000E-02,1.5742800000000E-01,-1.5523600000000E-01,1.9645600000000E-01,-2.0143600000000E-01,6.0147609561680E-02,3.0501775443550E-02,7.7570658922200E-01
5.2719550000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,1.1167200000000E-01,1.1715900000000E-01,-1.4221000000000E-01,-6.2650100000000E-01,1.0302200000000E-01,1.1704900000000E-01,-1.5385900000000E-01,1.6690600000000E-01,-2.1279200000000E-01,6.3404642045500E-02,3.7178978323940E-02,7.4474579095840E-01
5.3388450000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,9.7985500000000E-02,1.0293500000000E-01,-1.4262100000000E-01,-6.0408700000000E-01,1.2126900000000E-01,8.0790400000000E-02,-1.5414100000000E-01,1.3533400000000E-01,-2.1739200000000E-01,6.8374961614610E-02,5.0455763936040E-02,7.1330565214160E-01
5.4057350000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,8.4616500000000E-02,8.7015200000000E-02,-1.3823700000000E-01,-5.8258500000000E-01,1.3356800000000E-01,4.9186800000000E-02,-1.5504700000000E-01,1.0396200000000E-01,-2.1645400000000E-01,7.5101479887960E-02,6.4990743994710E-02,6.8215984106060E-01
5.4726250000000E+00,-3.9966400000000E-01,-1.1514127500000E-01,7.2264200000000E-02,7.0595800000000E-02,-1.3014800000000E-01,-5.6261300000000E-01,1.4061800000000E-01,2.2447700000000E-02,-1.5583700000000E-01,7.4506900000000E-02,-2.1132200000000E-01,8.0860368907450E-02,8.1246927380560E-02,6.5215724706650E-01
5.0712850000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,1.5383500000000E-02,2.3997600000000E-02,1.3373500000000E-02,-1.4699800000000E-01,1.3416800000000E-02,4.6834300000000E-02,-2.3343800000000E-02,2.3287400000000E-02,-2.8528500000000E-02,2.4941682815550E-02,3.2859768718480E-02,1.5865850448610E-01
5.1381750000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,1.3410100000000E-02,2.6154800000000E-02,1.0235300000000E-02,-1.3991800000000E-01,1.7558300000000E-02,4.8763800000000E-02,-2.4219200000000E-02,2.5516000000000E-02,-3.0789200000000E-02,2.6042617857460E-02,3.5273045301440E-02,1.5328118205070E-01
5.2050650000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,1.1205000000000E-02,2.7617700000000E-02,7.0632800000000E-03,-1.3281500000000E-01,2.2242700000000E-02,4.9510100000000E-02,-2.5145900000000E-02,2.6921300000000E-02,-3.3083100000000E-02,4.2860116809610E-02,1.0492930188780E-02,1.4841988682750E-01
5.2719550000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,8.3644800000000E-03,2.8300200000000E-02,3.9925600000000E-03,-1.2631700000000E-01,2.7252000000000E-02,4.9156200000000E-02,-2.6053900000000E-02,2.7524900000000E-02,-3.5311700000000E-02,4.0922496467830E-02,1.2470020912590E-02,1.4441254734990E-01
5.3388450000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,5.3072200000000E-03,2.8165300000000E-02,1.1419900000000E-03,-1.2010600000000E-01,3.2348200000000E-02,4.7832500000000E-02,-2.6746300000000E-02,2.7390400000000E-02,-3.7384300000000E-02,3.8448013365270E-02,1.5659129247070E-02,1.4043605327610E-01
5.4057350000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,2.1677400000000E-03,2.7233100000000E-02,-1.3990500000000E-03,-1.1484400000000E-01,3.7297200000000E-02,4.5709700000000E-02,-2.7285600000000E-02,2.6613300000000E-02,-3.9229200000000E-02,3.5870730876920E-02,1.8840426579120E-02,1.3699609041210E-01
5.4726250000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,-8.5962000000000E-04,2.5567700000000E-02,-3.5604300000000E-03,-1.0982700000000E-01,4.1893800000000E-02,4.2965800000000E-02,-2.7618400000000E-02,2.5311000000000E-02,-4.0794200000000E-02,3.2647371292110E-02,2.3279715329410E-02,1.3337929546830E-01
